id,timestamp,hour,day,month,datetime,timezone,source,destination,cab_type,product_id,name,price,distance,surge_multiplier,latitude,longitude,temperature,apparentTemperature,short_summary,long_summary,precipIntensity,precipProbability,humidity,windSpeed,windGust,windGustTime,visibility,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,icon,dewPoint,pressure,windBearing,cloudCover,uvIndex,visibility.1,ozone,sunriseTime,sunsetTime,moonPhase,precipIntensityMax,uvIndexTime,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
a9847c3d-2766-4908-80e1-c96667268463,1543246690.253,15,26,11,2018-11-26 15:38:10,America/New_York,Beacon Hill,Fenway,Lyft,lyft_line,Shared,7.0,2.36,1.0,42.3588,-71.0707,44.15,42.54, Drizzle ," Rain until morning, starting again in the evening. ",0.0074,0.86,0.93,3.53,3.9,1543287600,8.561,46.27,1543255200,42.2,1543298400,43.78,1543244400,37.09,1543298400, rain ,42.14,1014.19,117,1.0,1,8.561,295.0,1543233003,1543266976,0.64,0.1234,1543251600,40.74,1543233600,46.27,1543255200,37.46,1543291200,43.78,1543244400
0cd01858-da20-49ce-b079-d0a27f225c9b,1545114613.808,6,18,12,2018-12-18 06:30:13,America/New_York,Back Bay,North End,Uber,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,14.0,2.32,1.0,42.3503,-71.081,33.71,25.35, Overcast , Mostly cloudy throughout the day. ,0.0017,0.11,0.65,11.05,20.2,1545127200,5.86,32.75,1545159600,20.66,1545220800,22.75,1545159600,14.53,1545199200, cloudy ,23.09,1001.28,314,1.0,0,5.86,362.1,1545134998,1545167687,0.37,0.0028,1545152400,23.23,1545192000,38.1,1545109200,12.12,1545134400,32.1,1545109200
10436f60-110d-4ffc-b261-e3ed262aec75,1543637877.76,4,1,12,2018-12-01 04:17:57,America/New_York,Back Bay,North End,Uber,6c84fd89-3f11-4782-9b50-97c468b19529,Black,20.5,2.32,1.0,42.3661,-71.0631,34.81,34.81, Mostly Cloudy , Mostly cloudy throughout the day. ,0.0,0.0,0.77,2.98,2.98,1543554000,9.966,42.58,1543600800,31.55,1543658400,40.53,1543611600,27.95,1543658400, partly-cloudy-night ,28.31,1018.55,305,0.86,0,9.966,290.6,1543578869,1543612472,0.79,0.0003,1543593600,28.68,1543575600,42.58,1543600800,27.26,1543568400,40.53,1543611600
1609c275-bacc-4d6a-be79-1ce48dff3c01,1545134109.377,11,18,12,2018-12-18 11:55:09,America/New_York,Back Bay,North End,Uber,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,9.5,2.32,1.0,42.3661,-71.0631,24.71,12.26, Mostly Cloudy , Mostly cloudy throughout the day. ,0.0,0.0,0.51,15.0,24.98,1545127200,9.901,32.81,1545159600,20.92,1545220800,22.75,1545159600,14.29,1545199200, partly-cloudy-night ,9.22,1006.6,315,0.77,0,9.901,369.6,1545134997,1545167680,0.37,0.0028,1545152400,23.09,1545192000,38.03,1545109200,11.82,1545134400,31.92,1545109200
88c309eb-4f98-4410-bf60-2d2f1113abe2,1545072610.662,18,17,12,2018-12-17 18:50:10,America/New_York,Back Bay,North End,Uber,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,9.5,2.32,1.0,42.2148,-71.033,38.75,33.51, Overcast , Light rain in the morning and overnight. ,0.0,0.0,0.84,7.19,8.88,1545022800,8.325,40.61,1545076800,24.07,1545130800,34.97,1545080400,12.04,1545134400, cloudy ,34.41,1000.46,294,1.0,1,8.325,335.8,1545048523,1545081282,0.33,0.0221,1545066000,34.19,1545048000,40.66,1545022800,27.39,1545044400,34.97,1545080400
dcb17cf8-5aa4-4ee0-ad3d-8eebd78cfea3,1544879109.323,13,15,12,2018-12-15 13:05:09,America/New_York,Back Bay,North End,Uber,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,8.5,2.32,1.0,42.3505,-71.1054,47.56,46.32, Overcast , Mostly cloudy throughout the day. ,0.008,0.32,0.9,3.66,5.3,1544918400,8.904,54.29,1544896800,38.48,1544954400,53.62,1544896800,34.85,1544954400, cloudy ,44.89,1022.68,240,1.0,0,8.904,297.5,1544875688,1544908439,0.27,0.0082,1544893200,39.74,1544929200,54.29,1544896800,37.04,1544929200,53.62,1544896800
f11cb3b2-6675-4833-bd59-ee1c61715881,1545046211.951,11,17,12,2018-12-17 11:30:11,America/New_York,Back Bay,North End,Uber,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,,2.32,1.0,42.3503,-71.081,34.87,28.73, Overcast , Light rain in the morning. ,0.0023,0.16,0.93,7.37,8.18,1545022800,8.275,41.51,1545076800,24.05,1545134400,36.11,1545076800,12.12,1545134400, cloudy ,32.99,1004.23,340,1.0,0,8.275,326.2,1545048561,1545081267,0.33,0.0183,1545066000,34.24,1545044400,41.51,1545076800,28.43,1545044400,36.11,1545076800
0dabfd02-5bf7-4cf0-94be-a10d1b3bba9a,1543320922.386,12,27,11,2018-11-27 12:15:22,America/New_York,North Station,North End,Lyft,lyft_premier,Lux,13.5,1.02,1.0,42.3519,-71.0551,46.3,44.19, Light Rain , Light rain in the morning. ,0.0288,0.94,0.91,4.54,4.54,1543338000,3.295,46.89,1543320000,33.7,1543399200,43.85,1543320000,29.88,1543399200, rain ,43.94,988.29,201,1.0,0,3.295,314.0,1543319466,1543353345,0.68,0.142,1543338000,35.98,1543377600,46.89,1543320000,31.86,1543377600,43.85,1543320000
8f06de18-0c51-4021-a601-963d4d04ac5c,1543275374.692,23,26,11,2018-11-26 23:36:14,America/New_York,North Station,North End,Lyft,lyft_luxsuv,Lux Black XL,26.0,1.02,1.0,42.3661,-71.0631,44.34,39.93, Light Rain ," Rain until morning, starting again in the evening. ",0.0274,1.0,0.91,7.86,7.86,1543287600,5.177,46.49,1543255200,41.9,1543298400,43.84,1543244400,36.7,1543298400, rain ,41.99,1007.32,95,1.0,0,5.177,297.3,1543233003,1543266973,0.64,0.1225,1543251600,40.45,1543233600,46.49,1543255200,37.17,1543291200,43.84,1543244400
d0af528b-c6f7-4d83-a0b7-cd02eb17f880,1544678403.606,5,13,12,2018-12-13 05:20:03,America/New_York,North Station,North End,Lyft,lyft_lux,Lux Black,16.5,1.02,1.0,42.3661,-71.0631,20.07,14.02, Clear , Partly cloudy throughout the day. ,0.0,0.0,0.56,4.21,4.21,1544738400,9.725,33.82,1544731200,27.11,1544781600,32.84,1544734800,27.76,1544781600, clear-night ,6.89,1027.98,340,0.0,0,9.725,326.9,1544702794,1544735601,0.21,0.0001,1544716800,17.98,1544688000,33.82,1544731200,13.52,1544688000,32.84,1544734800
d2bac749-6eef-4325-9f28-de2db6c8449c,1544972111.793,14,16,12,2018-12-16 14:55:11,America/New_York,North Station,North End,Lyft,lyft_plus,Lyft XL,11.0,1.02,1.0,42.3661,-71.0631,42.21,37.73, Overcast , Rain throughout the day. ,0.0,0.0,0.71,7.12,9.48,1545015600,9.81,43.78,1544990400,34.12,1545044400,38.39,1544986800,28.21,1545044400, cloudy ,33.41,1021.86,86,1.0,1,9.81,322.0,1544962122,1544994841,0.3,0.1246,1544979600,38.94,1544954400,43.78,1544990400,33.76,1545019200,38.39,1544986800
2012f0d4-7227-4bd1-9cb9-8555a0ec7b7f,1544701809.288,11,13,12,2018-12-13 11:50:09,America/New_York,Financial District,Haymarket Square,Lyft,lyft_lux,Lux Black,16.5,1.17,1.0,42.3559,-71.055,20.42,15.44, Partly Cloudy , Partly cloudy throughout the day. ,0.0,0.0,0.64,3.48,3.48,1544738400,9.917,33.96,1544731200,27.21,1544781600,32.95,1544734800,24.55,1544785200, partly-cloudy-night ,10.29,1032.12,349,0.37,0,9.917,328.9,1544702790,1544735601,0.21,0.0001,1544716800,18.24,1544688000,33.96,1544731200,13.72,1544688000,32.95,1544734800
784dc2b4-b454-4f58-8865-043a1f2f9e4c,1544853606.131,6,15,12,2018-12-15 06:00:06,America/New_York,Financial District,Haymarket Square,Lyft,lyft_premier,Lux,13.5,1.17,1.0,42.3661,-71.0631,45.84,43.0, Overcast , Mostly cloudy throughout the day. ,0.0,0.0,0.92,5.52,7.33,1544918400,9.856,54.47,1544896800,38.94,1544954400,53.8,1544896800,35.08,1544950800, cloudy ,43.75,1022.31,220,1.0,0,9.856,298.3,1544875681,1544908425,0.27,0.0074,1544893200,39.54,1544929200,54.47,1544896800,36.46,1544929200,53.8,1544896800
83b8d4f4-516a-48ee-9c1c-6d358ba9e4b7,1543435147.68,19,28,11,2018-11-28 19:59:07,America/New_York,Financial District,Haymarket Square,Lyft,lyft_line,Shared,5.0,1.17,1.0,42.3503,-71.081,41.47,35.66, Overcast , Mostly cloudy throughout the day. ,0.0,0.0,0.63,9.54,14.86,1543431600,10.0,42.72,1543438800,37.59,1543485600,36.75,1543438800,32.25,1543478400, cloudy ,29.72,991.85,295,1.0,0,10.0,354.2,1543405940,1543439725,0.72,0.0,1543420800,33.82,1543399200,42.72,1543438800,30.19,1543399200,36.75,1543438800
9e502957-dbc0-4296-af7e-fd01a295fffb,1544968503.617,13,16,12,2018-12-16 13:55:03,America/New_York,Financial District,Haymarket Square,Lyft,lyft_luxsuv,Lux Black XL,27.5,1.17,1.0,42.3559,-71.055,42.11,37.54, Overcast , Rain throughout the day. ,0.0,0.0,0.7,7.26,8.97,1545015600,9.779,43.8,1544990400,34.18,1545044400,38.35,1544986800,28.19,1545044400, cloudy ,32.91,1022.24,83,0.91,0,9.779,321.1,1544962118,1544994841,0.3,0.1261,1544979600,39.28,1544954400,43.8,1544990400,33.84,1545019200,38.35,1544986800
c4e49271-0f00-4743-a2c5-95ec39b83fde,1543584477.278,13,30,11,2018-11-30 13:27:57,America/New_York,Financial District,Haymarket Square,Lyft,lyft,Lyft,7.0,1.17,1.0,42.3647,-71.0542,31.8,31.8, Clear , Mostly cloudy throughout the day. ,0.0,0.0,0.83,2.1,4.79,1543554000,10.0,42.52,1543600800,31.71,1543658400,40.53,1543611600,28.06,1543658400, clear-day ,27.14,1017.01,296,0.01,0,10.0,277.1,1543578867,1543612470,0.79,0.0003,1543593600,28.79,1543579200,42.52,1543600800,26.41,1543575600,40.53,1543611600
f91aa276-39be-4562-a9bb-d47a4caf9b27,1543286722.302,2,27,11,2018-11-27 02:45:22,America/New_York,Financial District,Haymarket Square,Lyft,lyft_plus,Lyft XL,10.5,1.17,1.0,42.2148,-71.033,43.58,37.35, Rain ," Rain until morning, starting again in the evening. ",0.1299,1.0,0.94,11.98,11.98,1543291200,4.786,47.3,1543251600,42.1,1543298400,43.92,1543251600,36.2,1543291200, rain ,41.83,1003.97,90,1.0,0,4.786,291.1,1543232969,1543266992,0.64,0.13,1543251600,40.49,1543233600,47.3,1543251600,36.2,1543291200,43.92,1543251600
56f817da-4fd0-4b6c-8e28-bde9789c1e45,1543434068.391,19,28,11,2018-11-28 19:41:08,America/New_York,Fenway,Financial District,Uber,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,11.0,4.43,1.0,42.3503,-71.081,41.47,35.66, Overcast , Mostly cloudy throughout the day. ,0.0,0.0,0.63,9.54,14.86,1543431600,10.0,42.72,1543438800,37.59,1543485600,36.75,1543438800,32.25,1543478400, cloudy ,29.72,991.85,295,1.0,0,10.0,354.2,1543405940,1543439725,0.72,0.0,1543420800,33.82,1543399200,42.72,1543438800,30.19,1543399200,36.75,1543438800
5f67844a-1cf5-48c7-afb8-dcf16cbc8310,1543327222.288,14,27,11,2018-11-27 14:00:22,America/New_York,Fenway,Financial District,Uber,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,,4.43,1.0,42.3429,-71.1003,42.01,37.66, Overcast , Light rain in the morning. ,0.0015,0.32,0.91,6.82,7.56,1543338000,4.394,46.24,1543320000,33.6,1543399200,43.32,1543320000,30.08,1543399200, cloudy ,39.68,988.3,237,1.0,1,4.394,329.4,1543319476,1543353358,0.68,0.143,1543338000,35.84,1543377600,46.24,1543320000,31.95,1543377600,43.32,1543320000
8e46fa0e-6af8-46c3-a397-e3d1202f7234,1543892876.087,3,4,12,2018-12-04 03:07:56,America/New_York,Fenway,Financial District,Uber,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,36.5,4.43,1.0,42.3429,-71.1003,45.16,41.0, Mostly Cloudy , Foggy in the morning. ,0.0,0.0,0.6,7.73,12.02,1543856400,10.0,57.42,1543852800,33.6,1543921200,56.75,1543852800,28.23,1543914000, partly-cloudy-night ,32.06,1002.63,276,0.53,0,10.0,333.6,1543838263,1543871634,0.89,0.0004,1543852800,42.86,1543896000,57.42,1543852800,39.73,1543896000,56.75,1543852800
91aca6a9-d049-4e9e-a1ff-6fcdb09df24c,1543326142.541,13,27,11,2018-11-27 13:42:22,America/New_York,Fenway,Financial District,Uber,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,20.5,4.43,1.0,42.3588,-71.0707,44.94,42.13, Possible Drizzle , Light rain in the morning. ,0.007,0.61,0.94,5.23,5.23,1543338000,3.231,47.06,1543320000,33.83,1543399200,44.15,1543320000,30.13,1543399200, rain ,43.32,988.09,227,1.0,0,3.231,322.8,1543319471,1543353348,0.68,0.1429,1543338000,36.37,1543377600,47.06,1543320000,32.4,1543377600,44.15,1543320000
9f2a2774-9951-4b77-8320-bbb1e7c0e0d6,1543210587.826,5,26,11,2018-11-26 05:36:27,America/New_York,Fenway,Financial District,Uber,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,12.5,4.43,1.0,42.3503,-71.081,41.99,41.99, Overcast ," Rain until morning, starting again in the evening. ",0.0,0.0,0.91,0.53,0.88,1543287600,4.675,46.46,1543255200,42.17,1543298400,43.81,1543251600,37.08,1543298400, cloudy ,39.54,1014.11,91,1.0,0,4.675,312.3,1543233004,1543266980,0.64,0.1245,1543251600,40.67,1543233600,46.46,1543255200,37.45,1543291200,43.81,1543251600
a2ecc5c0-80ac-44e5-8979-04e386cd2a14,1543457648.155,2,29,11,2018-11-29 02:14:08,America/New_York,Fenway,Financial District,Uber,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,12.5,4.43,1.0,42.3429,-71.1003,37.92,31.91, Mostly Cloudy , Mostly cloudy throughout the day. ,0.0,0.0,0.71,8.28,12.43,1543431600,9.981,42.7,1543438800,37.17,1543464000,36.77,1543438800,31.87,1543460400, partly-cloudy-night ,29.42,997.37,305,0.75,0,9.981,348.9,1543405943,1543439731,0.72,0.0,1543420800,33.6,1543399200,42.7,1543438800,30.08,1543399200,36.77,1543438800
b4b7b524-aead-49e4-a93e-9c792fcf4203,1543513683.004,17,29,11,2018-11-29 17:48:03,America/New_York,Fenway,Financial District,Uber,6c84fd89-3f11-4782-9b50-97c468b19529,Black,27.0,4.43,1.0,42.3429,-71.1003,43.91,38.03, Partly Cloudy , Partly cloudy throughout the day. ,0.0,0.0,0.5,11.24,22.48,1543514400,9.973,45.03,1543510800,28.42,1543579200,38.93,1543510800,29.07,1543579200, partly-cloudy-day ,26.27,1006.58,312,0.31,1,9.973,314.0,1543492409,1543526107,0.75,0.0,1543510800,34.83,1543550400,45.03,1543510800,30.9,1543550400,38.93,1543510800
2382ce6b-74f7-4879-b00b-80e2c995f779,1543271170.503,22,26,11,2018-11-26 22:26:10,America/New_York,Back Bay,Fenway,Lyft,lyft,Lyft,7.0,1.4,1.0,42.3503,-71.081,44.93,41.07, Possible Drizzle ," Rain until morning, starting again in the evening. ",0.0031,0.42,0.88,7.02,7.02,1543287600,9.967,46.46,1543255200,42.17,1543298400,43.81,1543251600,37.08,1543298400, rain ,41.58,1009.43,106,1.0,0,9.967,295.9,1543233004,1543266980,0.64,0.1245,1543251600,40.67,1543233600,46.46,1543255200,37.45,1543291200,43.81,1543251600
5cb71089-07a9-4ff9-9afb-54080d512da0,1543323623.851,13,27,11,2018-11-27 13:00:23,America/New_York,Back Bay,Fenway,Lyft,lyft_line,Shared,3.0,1.4,1.0,42.3588,-71.0707,44.94,42.13, Possible Drizzle , Light rain in the morning. ,0.007,0.61,0.94,5.23,5.23,1543338000,3.231,47.06,1543320000,33.83,1543399200,44.15,1543320000,30.13,1543399200, rain ,43.32,988.09,227,1.0,0,3.231,322.8,1543319471,1543353348,0.68,0.1429,1543338000,36.37,1543377600,47.06,1543320000,32.4,1543377600,44.15,1543320000
65a3dd83-4773-4172-93e2-2620dc42e92e,1543752483.283,12,2,12,2018-12-02 12:08:03,America/New_York,Back Bay,Fenway,Lyft,lyft_premier,Lux,13.5,1.4,1.0,42.3503,-71.081,41.19,36.49, Light Rain , Light rain until evening. ,0.0923,1.0,0.92,7.16,7.16,1543755600,4.661,50.8,1543788000,44.97,1543816800,50.13,1543788000,45.62,1543816800, rain ,39.06,1017.35,109,1.0,0,4.661,273.9,1543751798,1543785242,0.86,0.0916,1543770000,36.32,1543726800,50.8,1543788000,35.84,1543748400,50.13,1543788000
9277e4fa-e696-415e-b2e0-94dfd395925d,1544919913.115,0,16,12,2018-12-16 00:25:13,America/New_York,Back Bay,Fenway,Lyft,lyft_lux,Lux Black,16.5,1.4,1.0,42.3661,-71.0631,43.96,40.8, Partly Cloudy , Mostly cloudy throughout the day. ,0.0,0.0,0.68,5.48,8.73,1544918400,10.0,54.47,1544896800,38.94,1544954400,53.8,1544896800,35.08,1544950800, partly-cloudy-night ,33.96,1023.51,45,0.23,0,10.0,298.8,1544875681,1544908425,0.27,0.0074,1544893200,39.54,1544929200,54.47,1544896800,36.46,1544929200,53.8,1544896800
9799b1e2-f62a-45c9-8326-ccbba69994af,1543730276.358,5,2,12,2018-12-02 05:57:56,America/New_York,Back Bay,Fenway,Lyft,lyft_plus,Lyft XL,10.5,1.4,1.0,42.3503,-71.081,38.19,38.19, Overcast , Light rain until evening. ,0.0,0.0,0.83,2.07,3.5,1543755600,9.698,50.8,1543788000,44.97,1543816800,50.13,1543788000,45.62,1543816800, cloudy ,33.58,1021.39,136,1.0,0,9.698,269.8,1543751798,1543785242,0.86,0.0916,1543770000,36.32,1543726800,50.8,1543788000,35.84,1543748400,50.13,1543788000
bac0c1d3-2bd0-4bd9-aabc-a18d1d5bf6bc,1543672380.001,13,1,12,2018-12-01 13:53:00,America/New_York,Back Bay,Fenway,Lyft,lyft_luxsuv,Lux Black XL,27.5,1.4,1.0,42.3503,-71.081,35.95,30.89, Mostly Cloudy , Light rain in the morning and overnight. ,0.0,0.0,0.72,6.06,6.35,1543672800,9.874,44.65,1543690800,34.88,1543712400,43.98,1543690800,35.53,1543712400, partly-cloudy-day ,27.65,1022.26,342,0.54,1,9.874,280.0,1543665335,1543698860,0.82,0.0,1543683600,31.57,1543665600,44.65,1543690800,28.1,1543658400,43.98,1543690800
1a2cacd5-b9e8-4b2e-b27c-19e7144f10ee,1543458908.886,2,29,11,2018-11-29 02:35:08,America/New_York,North End,North Station,Lyft,lyft_lux,Lux Black,16.5,1.01,1.0,42.3429,-71.1003,37.92,31.91, Mostly Cloudy , Mostly cloudy throughout the day. ,0.0,0.0,0.71,8.28,12.43,1543431600,9.981,42.7,1543438800,37.17,1543464000,36.77,1543438800,31.87,1543460400, partly-cloudy-night ,29.42,997.37,305,0.75,0,9.981,348.9,1543405943,1543439731,0.72,0.0,1543420800,33.6,1543399200,42.7,1543438800,30.08,1543399200,36.77,1543438800
4d0ebe87-60d1-43ad-86e3-e06550857e1d,1545132904.042,11,18,12,2018-12-18 11:35:04,America/New_York,North End,North Station,Lyft,lyft,Lyft,7.0,1.01,1.0,42.3661,-71.0631,24.71,12.26, Mostly Cloudy , Mostly cloudy throughout the day. ,0.0,0.0,0.51,15.0,24.98,1545127200,9.901,32.81,1545159600,20.92,1545220800,22.75,1545159600,14.29,1545199200, partly-cloudy-night ,9.22,1006.6,315,0.77,0,9.901,369.6,1545134997,1545167680,0.37,0.0028,1545152400,23.09,1545192000,38.03,1545109200,11.82,1545134400,31.92,1545109200
6b5c1ecb-3216-445f-96f7-fc9694364a0a,1545121505.272,8,18,12,2018-12-18 08:25:05,America/New_York,North End,North Station,Lyft,lyft_line,Shared,5.0,1.01,1.0,42.3647,-71.0542,29.36,19.09, Overcast , Mostly cloudy throughout the day. ,0.0,0.0,0.54,12.82,26.67,1545127200,9.375,32.8,1545159600,20.88,1545220800,22.69,1545159600,14.31,1545199200, cloudy ,14.76,1003.34,310,0.93,0,9.375,364.1,1545134994,1545167678,0.37,0.0028,1545152400,23.23,1545192000,38.11,1545109200,11.86,1545134400,31.96,1545109200
8e5b8d23-f08a-4301-bfc4-26d624585214,1543211401.302,5,26,11,2018-11-26 05:50:01,America/New_York,North End,North Station,Lyft,lyft_premier,Lux,13.5,1.01,1.0,42.3503,-71.081,41.99,41.99, Overcast ," Rain until morning, starting again in the evening. ",0.0,0.0,0.91,0.53,0.88,1543287600,4.675,46.46,1543255200,42.17,1543298400,43.81,1543251600,37.08,1543298400, cloudy ,39.54,1014.11,91,1.0,0,4.675,312.3,1543233004,1543266980,0.64,0.1245,1543251600,40.67,1543233600,46.46,1543255200,37.45,1543291200,43.81,1543251600
9afde07b-18e7-4889-94d7-1e15810d9b56,1543350621.536,20,27,11,2018-11-27 20:30:21,America/New_York,North End,North Station,Lyft,lyft_luxsuv,Lux Black XL,27.5,1.01,1.0,42.3647,-71.0542,43.02,37.56, Mostly Cloudy , Light rain in the morning. ,0.0,0.0,0.69,9.55,11.74,1543338000,10.0,47.11,1543320000,33.85,1543399200,44.14,1543320000,30.03,1543399200, partly-cloudy-day ,33.71,991.0,256,0.82,0,10.0,311.4,1543319468,1543353343,0.68,0.143,1543338000,36.34,1543377600,47.11,1543320000,32.26,1543377600,44.14,1543320000
f8ab1b64-d303-4001-b554-4057ba0bfedf,1543687976.411,18,1,12,2018-12-01 18:12:56,America/New_York,North End,North Station,Lyft,lyft_plus,Lyft XL,10.5,1.01,1.0,42.3647,-71.0542,43.64,43.64, Partly Cloudy , Light rain in the morning and overnight. ,0.0,0.0,0.54,2.73,3.36,1543672800,9.88,44.66,1543690800,35.04,1543712400,43.99,1543690800,35.69,1543712400, partly-cloudy-day ,27.9,1022.86,303,0.3,1,9.88,274.8,1543665331,1543698851,0.82,0.0,1543683600,31.71,1543658400,44.66,1543690800,28.06,1543658400,43.99,1543690800
00ffaa21-d3ce-40f6-bf8f-67eb843fca97,1543559281.472,6,30,11,2018-11-30 06:28:01,America/New_York,West End,Fenway,Uber,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,11.0,2.84,1.0,42.3644,-71.0661,31.74,28.85, Clear , Mostly cloudy throughout the day. ,0.0,0.0,0.81,3.12,4.13,1543554000,9.972,42.57,1543600800,31.48,1543658400,40.51,1543611600,27.89,1543658400, clear-night ,26.45,1014.31,312,0.0,0,9.972,288.3,1543578870,1543612473,0.79,0.0004,1543593600,28.64,1543575600,42.57,1543600800,27.2,1543568400,40.51,1543611600
2f942312-92c8-499b-91f0-20e6bd75fcc8,1544685003.512,7,13,12,2018-12-13 07:10:03,America/New_York,West End,Fenway,Uber,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,,2.84,1.0,42.3505,-71.1054,18.91,14.24, Clear , Partly cloudy throughout the day. ,0.0,0.0,0.59,3.16,3.16,1544738400,10.0,33.51,1544731200,26.51,1544788800,32.84,1544731200,27.16,1544788800, clear-night ,7.06,1029.29,353,0.08,0,10.0,326.1,1544702801,1544735614,0.21,0.0001,1544720400,18.11,1544688000,33.51,1544731200,14.08,1544688000,32.84,1544731200
456b9321-925e-4b3e-8696-55d6230afc44,1543717383.819,2,2,12,2018-12-02 02:23:03,America/New_York,West End,Fenway,Uber,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,33.5,2.84,1.0,42.2148,-71.033,36.5,36.5, Partly Cloudy , Light rain in the morning and overnight. ,0.0,0.0,0.82,1.92,2.38,1543672800,9.689,44.11,1543690800,34.58,1543712400,43.44,1543690800,35.23,1543712400, partly-cloudy-night ,31.68,1023.33,162,0.46,0,9.689,274.1,1543665299,1543698873,0.82,0.0,1543683600,30.17,1543662000,44.11,1543690800,25.87,1543662000,43.44,1543690800
80a4247c-0c0f-4962-a8a6-33039e80baf9,1543425384.616,17,28,11,2018-11-28 17:16:24,America/New_York,West End,Fenway,Uber,6c84fd89-3f11-4782-9b50-97c468b19529,Black,23.0,2.84,1.0,42.3644,-71.0661,40.77,35.14, Overcast , Mostly cloudy throughout the day. ,0.0,0.0,0.63,8.76,14.9,1543431600,10.0,42.57,1543438800,37.37,1543489200,36.55,1543438800,31.91,1543478400, cloudy ,29.17,991.33,303,1.0,1,10.0,352.4,1543405938,1543439719,0.72,0.0,1543420800,33.7,1543399200,42.57,1543438800,29.94,1543399200,36.55,1543438800
8549feff-78ca-4861-b140-55a9a9b80af6,1543403287.718,11,28,11,2018-11-28 11:08:07,America/New_York,West End,Fenway,Uber,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,11.0,2.84,1.0,42.3647,-71.0542,35.54,30.98, Mostly Cloudy , Mostly cloudy throughout the day. ,0.0,0.0,0.73,5.31,7.2,1543431600,9.933,42.61,1543438800,37.6,1543489200,36.57,1543438800,32.12,1543478400, partly-cloudy-night ,27.87,991.07,270,0.76,0,9.933,345.8,1543405936,1543439716,0.72,0.0,1543420800,33.85,1543399200,42.61,1543438800,30.03,1543399200,36.57,1543438800
c44669ec-ed1c-4bbe-9a1a-5ea9d9aa1919,1543631580.728,2,1,12,2018-12-01 02:33:00,America/New_York,West End,Fenway,Uber,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,9.5,2.84,1.0,42.3644,-71.0661,36.89,34.35, Overcast , Mostly cloudy throughout the day. ,0.0,0.0,0.71,3.41,4.58,1543554000,9.884,42.57,1543600800,31.48,1543658400,40.51,1543611600,27.89,1543658400, cloudy ,28.43,1018.23,303,0.97,0,9.884,290.5,1543578870,1543612473,0.79,0.0004,1543593600,28.64,1543575600,42.57,1543600800,27.2,1543568400,40.51,1543611600
d9f75f28-f115-4c5a-845c-a92c97362954,1544810411.713,18,14,12,2018-12-14 18:00:11,America/New_York,West End,Fenway,Uber,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,17.5,2.84,1.0,42.3519,-71.0551,45.82,43.61, Mostly Cloudy , Partly cloudy throughout the day. ,0.0,0.0,0.51,4.57,4.57,1544846400,9.898,46.65,1544814000,40.76,1544835600,43.86,1544817600,38.56,1544835600, partly-cloudy-day ,28.63,1029.95,165,0.56,1,9.898,288.5,1544789234,1544822013,0.24,0.0,1544806800,27.18,1544781600,46.65,1544814000,24.51,1544785200,43.86,1544817600
24e94a16-2d9b-4e4c-84c6-daf63f0486ca,1543466101.752,4,29,11,2018-11-29 04:35:01,America/New_York,South Station,Theatre District,Uber,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,,1.3,1.0,42.3519,-71.0551,38.18,32.09, Mostly Cloudy , Mostly cloudy throughout the day. ,0.0,0.0,0.7,8.52,9.67,1543431600,10.0,42.6,1543438800,37.33,1543489200,36.56,1543435200,31.82,1543478400, partly-cloudy-night ,29.13,998.75,303,0.59,0,10.0,346.7,1543405934,1543439719,0.72,0.0,1543420800,33.7,1543399200,42.6,1543438800,29.88,1543399200,36.56,1543435200
